date,series_id,value
2022-10-31,DGS10,4.602
2022-10-31,DGS2,1.569
2022-10-31,CPIAUCSL,292.948
2022-10-31,VIXCLS,16.900
2022-11-01,DGS10,4.642
2022-11-01,DGS2,1.583
2022-11-01,CPIAUCSL,292.514
2022-11-01,VIXCLS,16.000
2022-11-02,DGS10,4.608
2022-11-02,DGS2,1.579
2022-11-02,CPIAUCSL,292.631
2022-11-02,VIXCLS,16.740
2022-11-03,DGS10,4.651
2022-11-03,DGS2,1.575
2022-11-03,CPIAUCSL,292.478
2022-11-03,VIXCLS,17.250
2022-11-04,DGS10,4.640
2022-11-04,DGS2,1.595
2022-11-04,CPIAUCSL,291.985
2022-11-04,VIXCLS,17.460
2022-11-07,DGS10,4.630
2022-11-07,DGS2,1.603
2022-11-07,CPIAUCSL,292.200
2022-11-07,VIXCLS,17.080
2022-11-08,DGS10,4.560
2022-11-08,DGS2,1.595
2022-11-08,CPIAUCSL,292.081
2022-11-08,VIXCLS,16.770
2022-11-09,DGS10,4.611
2022-11-09,DGS2,1.590
2022-11-09,CPIAUCSL,291.759
2022-11-09,VIXCLS,17.130
2022-11-10,DGS10,4.626
2022-11-10,DGS2,1.591
2022-11-10,CPIAUCSL,292.398
2022-11-10,VIXCLS,16.970
2022-11-11,DGS10,4.649
2022-11-11,DGS2,1.587
2022-11-11,CPIAUCSL,292.334
2022-11-11,VIXCLS,16.420
2022-11-14,DGS10,4.657
2022-11-14,DGS2,1.579
2022-11-14,CPIAUCSL,292.443
2022-11-14,VIXCLS,17.010
2022-11-15,DGS10,4.664
2022-11-15,DGS2,1.576
2022-11-15,CPIAUCSL,292.886
2022-11-15,VIXCLS,17.710
2022-11-16,DGS10,4.596
2022-11-16,DGS2,1.565
2022-11-16,CPIAUCSL,292.902
2022-11-16,VIXCLS,18.960
2022-11-17,DGS10,4.602
2022-11-17,DGS2,1.583
2022-11-17,CPIAUCSL,292.841
2022-11-17,VIXCLS,18.910
2022-11-18,DGS10,4.599
2022-11-18,DGS2,1.598
2022-11-18,CPIAUCSL,292.680
2022-11-18,VIXCLS,19.700
2022-11-21,DGS10,4.620
2022-11-21,DGS2,1.587
2022-11-21,CPIAUCSL,293.137
2022-11-21,VIXCLS,19.420
2022-11-22,DGS10,4.622
2022-11-22,DGS2,1.597
2022-11-22,CPIAUCSL,293.287
2022-11-22,VIXCLS,18.980
2022-11-23,DGS10,4.674
2022-11-23,DGS2,1.592
2022-11-23,CPIAUCSL,293.594
2022-11-23,VIXCLS,19.070
2022-11-24,DGS10,4.707
2022-11-24,DGS2,1.577
2022-11-24,CPIAUCSL,293.276
2022-11-24,VIXCLS,19.340
2022-11-25,DGS10,4.692
2022-11-25,DGS2,1.575
2022-11-25,CPIAUCSL,293.217
2022-11-25,VIXCLS,18.950
2022-11-28,DGS10,4.695
2022-11-28,DGS2,1.584
2022-11-28,CPIAUCSL,293.647
2022-11-28,VIXCLS,19.270
2022-11-29,DGS10,4.658
2022-11-29,DGS2,1.599
2022-11-29,CPIAUCSL,293.890
2022-11-29,VIXCLS,18.530
2022-11-30,DGS10,4.715
2022-11-30,DGS2,1.597
2022-11-30,CPIAUCSL,293.971
2022-11-30,VIXCLS,19.080
2022-12-01,DGS10,4.683
2022-12-01,DGS2,1.596
2022-12-01,CPIAUCSL,293.948
2022-12-01,VIXCLS,18.810
2022-12-02,DGS10,4.706
2022-12-02,DGS2,1.605
2022-12-02,CPIAUCSL,293.903
2022-12-02,VIXCLS,18.430
2022-12-05,DGS10,4.691
2022-12-05,DGS2,1.618
2022-12-05,CPIAUCSL,294.251
2022-12-05,VIXCLS,17.740
2022-12-06,DGS10,4.761
2022-12-06,DGS2,1.597
2022-12-06,CPIAUCSL,293.964
2022-12-06,VIXCLS,17.030
2022-12-07,DGS10,4.797
2022-12-07,DGS2,1.611
2022-12-07,CPIAUCSL,293.910
2022-12-07,VIXCLS,17.090
2022-12-08,DGS10,4.780
2022-12-08,DGS2,1.597
2022-12-08,CPIAUCSL,293.948
2022-12-08,VIXCLS,16.930
2022-12-09,DGS10,4.788
2022-12-09,DGS2,1.610
2022-12-09,CPIAUCSL,294.165
2022-12-09,VIXCLS,17.120
2022-12-12,DGS10,4.766
2022-12-12,DGS2,1.629
2022-12-12,CPIAUCSL,294.541
2022-12-12,VIXCLS,16.980
2022-12-13,DGS10,4.741
2022-12-13,DGS2,1.630
2022-12-13,CPIAUCSL,294.828
2022-12-13,VIXCLS,16.700
2022-12-14,DGS10,4.802
2022-12-14,DGS2,1.620
2022-12-14,CPIAUCSL,295.354
2022-12-14,VIXCLS,16.700
2022-12-15,DGS10,4.770
2022-12-15,DGS2,1.616
2022-12-15,CPIAUCSL,295.406
2022-12-15,VIXCLS,16.600
2022-12-16,DGS10,4.727
2022-12-16,DGS2,1.630
2022-12-16,CPIAUCSL,295.097
2022-12-16,VIXCLS,16.960
2022-12-19,DGS10,4.728
2022-12-19,DGS2,1.620
2022-12-19,CPIAUCSL,295.569
2022-12-19,VIXCLS,17.280
2022-12-20,DGS10,4.733
2022-12-20,DGS2,1.598
2022-12-20,CPIAUCSL,295.469
2022-12-20,VIXCLS,17.300
2022-12-21,DGS10,4.715
2022-12-21,DGS2,1.604
2022-12-21,CPIAUCSL,295.537
2022-12-21,VIXCLS,16.270
2022-12-22,DGS10,4.748
2022-12-22,DGS2,1.603
2022-12-22,CPIAUCSL,295.472
2022-12-22,VIXCLS,15.950
2022-12-23,DGS10,4.728
2022-12-23,DGS2,1.595
2022-12-23,CPIAUCSL,295.897
2022-12-23,VIXCLS,15.900
2022-12-26,DGS10,4.794
2022-12-26,DGS2,1.606
2022-12-26,CPIAUCSL,295.945
2022-12-26,VIXCLS,15.740
2022-12-27,DGS10,4.780
2022-12-27,DGS2,1.617
2022-12-27,CPIAUCSL,295.891
2022-12-27,VIXCLS,15.070
2022-12-28,DGS10,4.774
2022-12-28,DGS2,1.618
2022-12-28,CPIAUCSL,296.000
2022-12-28,VIXCLS,15.110
2022-12-29,DGS10,4.782
2022-12-29,DGS2,1.615
2022-12-29,CPIAUCSL,296.478
2022-12-29,VIXCLS,15.410
2022-12-30,DGS10,4.792
2022-12-30,DGS2,1.606
2022-12-30,CPIAUCSL,296.251
2022-12-30,VIXCLS,15.090
2023-01-02,DGS10,4.757
2023-01-02,DGS2,1.603
2023-01-02,CPIAUCSL,297.053
2023-01-02,VIXCLS,14.170
2023-01-03,DGS10,4.699
2023-01-03,DGS2,1.575
2023-01-03,CPIAUCSL,297.288
2023-01-03,VIXCLS,13.990
2023-01-04,DGS10,4.741
2023-01-04,DGS2,1.557
2023-01-04,CPIAUCSL,296.964
2023-01-04,VIXCLS,14.030
2023-01-05,DGS10,4.779
2023-01-05,DGS2,1.547
2023-01-05,CPIAUCSL,296.614
2023-01-05,VIXCLS,13.750
2023-01-06,DGS10,4.781
2023-01-06,DGS2,1.551
2023-01-06,CPIAUCSL,296.917
2023-01-06,VIXCLS,14.290
2023-01-09,DGS10,4.763
2023-01-09,DGS2,1.525
2023-01-09,CPIAUCSL,296.671
2023-01-09,VIXCLS,13.680
2023-01-10,DGS10,4.802
2023-01-10,DGS2,1.520
2023-01-10,CPIAUCSL,296.931
2023-01-10,VIXCLS,13.960
2023-01-11,DGS10,4.787
2023-01-11,DGS2,1.530
2023-01-11,CPIAUCSL,296.790
2023-01-11,VIXCLS,13.610
2023-01-12,DGS10,4.774
2023-01-12,DGS2,1.529
2023-01-12,CPIAUCSL,296.780
2023-01-12,VIXCLS,13.390
2023-01-13,DGS10,4.731
2023-01-13,DGS2,1.519
2023-01-13,CPIAUCSL,296.650
2023-01-13,VIXCLS,13.660
2023-01-16,DGS10,4.743
2023-01-16,DGS2,1.533
2023-01-16,CPIAUCSL,296.820
2023-01-16,VIXCLS,14.350
2023-01-17,DGS10,4.728
2023-01-17,DGS2,1.544
2023-01-17,CPIAUCSL,297.346
2023-01-17,VIXCLS,14.840
2023-01-18,DGS10,4.799
2023-01-18,DGS2,1.558
2023-01-18,CPIAUCSL,297.793
2023-01-18,VIXCLS,14.870
2023-01-19,DGS10,4.764
2023-01-19,DGS2,1.556
2023-01-19,CPIAUCSL,298.351
2023-01-19,VIXCLS,14.550
2023-01-20,DGS10,4.787
2023-01-20,DGS2,1.550
2023-01-20,CPIAUCSL,298.341
2023-01-20,VIXCLS,14.570
2023-01-23,DGS10,4.805
2023-01-23,DGS2,1.534
2023-01-23,CPIAUCSL,297.982
2023-01-23,VIXCLS,14.840
2023-01-24,DGS10,4.824
2023-01-24,DGS2,1.528
2023-01-24,CPIAUCSL,297.791
2023-01-24,VIXCLS,15.370
2023-01-25,DGS10,4.835
2023-01-25,DGS2,1.524
2023-01-25,CPIAUCSL,297.965
2023-01-25,VIXCLS,15.920
2023-01-26,DGS10,4.887
2023-01-26,DGS2,1.524
2023-01-26,CPIAUCSL,297.764
2023-01-26,VIXCLS,15.850
2023-01-27,DGS10,4.860
2023-01-27,DGS2,1.537
2023-01-27,CPIAUCSL,298.055
2023-01-27,VIXCLS,15.560
2023-01-30,DGS10,4.905
2023-01-30,DGS2,1.539
2023-01-30,CPIAUCSL,298.443
2023-01-30,VIXCLS,14.770
2023-01-31,DGS10,4.916
2023-01-31,DGS2,1.540
2023-01-31,CPIAUCSL,298.998
2023-01-31,VIXCLS,14.690
2023-02-01,DGS10,4.873
2023-02-01,DGS2,1.527
2023-02-01,CPIAUCSL,299.138
2023-02-01,VIXCLS,14.400
2023-02-02,DGS10,4.802
2023-02-02,DGS2,1.516
2023-02-02,CPIAUCSL,299.325
2023-02-02,VIXCLS,13.860
2023-02-03,DGS10,4.822
2023-02-03,DGS2,1.514
2023-02-03,CPIAUCSL,299.141
2023-02-03,VIXCLS,13.600
2023-02-06,DGS10,4.802
2023-02-06,DGS2,1.519
2023-02-06,CPIAUCSL,298.929
2023-02-06,VIXCLS,13.770
2023-02-07,DGS10,4.866
2023-02-07,DGS2,1.524
2023-02-07,CPIAUCSL,299.150
2023-02-07,VIXCLS,13.180
2023-02-08,DGS10,4.823
2023-02-08,DGS2,1.520
2023-02-08,CPIAUCSL,299.089
2023-02-08,VIXCLS,13.570
2023-02-09,DGS10,4.811
2023-02-09,DGS2,1.516
2023-02-09,CPIAUCSL,298.915
2023-02-09,VIXCLS,13.880
2023-02-10,DGS10,4.835
2023-02-10,DGS2,1.490
2023-02-10,CPIAUCSL,299.074
2023-02-10,VIXCLS,13.350
2023-02-13,DGS10,4.822
2023-02-13,DGS2,1.515
2023-02-13,CPIAUCSL,298.430
2023-02-13,VIXCLS,13.460
2023-02-14,DGS10,4.781
2023-02-14,DGS2,1.513
2023-02-14,CPIAUCSL,298.509
2023-02-14,VIXCLS,14.160
2023-02-15,DGS10,4.771
2023-02-15,DGS2,1.499
2023-02-15,CPIAUCSL,298.877
2023-02-15,VIXCLS,14.220
2023-02-16,DGS10,4.824
2023-02-16,DGS2,1.485
2023-02-16,CPIAUCSL,298.722
2023-02-16,VIXCLS,14.330
2023-02-17,DGS10,4.809
2023-02-17,DGS2,1.484
2023-02-17,CPIAUCSL,298.466
2023-02-17,VIXCLS,14.000
2023-02-20,DGS10,4.763
2023-02-20,DGS2,1.477
2023-02-20,CPIAUCSL,298.815
2023-02-20,VIXCLS,14.780
2023-02-21,DGS10,4.720
2023-02-21,DGS2,1.478
2023-02-21,CPIAUCSL,298.939
2023-02-21,VIXCLS,14.850
2023-02-22,DGS10,4.717
2023-02-22,DGS2,1.461
2023-02-22,CPIAUCSL,299.256
2023-02-22,VIXCLS,15.080
2023-02-23,DGS10,4.765
2023-02-23,DGS2,1.459
2023-02-23,CPIAUCSL,299.090
2023-02-23,VIXCLS,15.390
2023-02-24,DGS10,4.700
2023-02-24,DGS2,1.473
2023-02-24,CPIAUCSL,299.423
2023-02-24,VIXCLS,15.690
2023-02-27,DGS10,4.753
2023-02-27,DGS2,1.466
2023-02-27,CPIAUCSL,299.200
2023-02-27,VIXCLS,15.420
2023-02-28,DGS10,4.742
2023-02-28,DGS2,1.454
2023-02-28,CPIAUCSL,299.308
2023-02-28,VIXCLS,15.970
2023-03-01,DGS10,4.744
2023-03-01,DGS2,1.441
2023-03-01,CPIAUCSL,299.556
2023-03-01,VIXCLS,14.960
2023-03-02,DGS10,4.801
2023-03-02,DGS2,1.432
2023-03-02,CPIAUCSL,299.733
2023-03-02,VIXCLS,14.650
2023-03-03,DGS10,4.760
2023-03-03,DGS2,1.428
2023-03-03,CPIAUCSL,300.841
2023-03-03,VIXCLS,14.240
2023-03-06,DGS10,4.742
2023-03-06,DGS2,1.441
2023-03-06,CPIAUCSL,300.953
2023-03-06,VIXCLS,14.490
2023-03-07,DGS10,4.751
2023-03-07,DGS2,1.453
2023-03-07,CPIAUCSL,301.154
2023-03-07,VIXCLS,14.290
2023-03-08,DGS10,4.784
2023-03-08,DGS2,1.434
2023-03-08,CPIAUCSL,301.571
2023-03-08,VIXCLS,14.400
2023-03-09,DGS10,4.770
2023-03-09,DGS2,1.431
2023-03-09,CPIAUCSL,301.137
2023-03-09,VIXCLS,14.240
2023-03-10,DGS10,4.847
2023-03-10,DGS2,1.417
2023-03-10,CPIAUCSL,301.475
2023-03-10,VIXCLS,13.980
2023-03-13,DGS10,4.825
2023-03-13,DGS2,1.414
2023-03-13,CPIAUCSL,301.444
2023-03-13,VIXCLS,13.710
2023-03-14,DGS10,4.858
2023-03-14,DGS2,1.405
2023-03-14,CPIAUCSL,301.528
2023-03-14,VIXCLS,14.170
2023-03-15,DGS10,4.873
2023-03-15,DGS2,1.411
2023-03-15,CPIAUCSL,301.700
2023-03-15,VIXCLS,14.350
2023-03-16,DGS10,4.814
2023-03-16,DGS2,1.409
2023-03-16,CPIAUCSL,301.381
2023-03-16,VIXCLS,14.560
2023-03-17,DGS10,4.817
2023-03-17,DGS2,1.423
2023-03-17,CPIAUCSL,301.633
2023-03-17,VIXCLS,14.630
2023-03-20,DGS10,4.800
2023-03-20,DGS2,1.425
2023-03-20,CPIAUCSL,301.702
2023-03-20,VIXCLS,14.970
2023-03-21,DGS10,4.788
2023-03-21,DGS2,1.443
2023-03-21,CPIAUCSL,301.838
2023-03-21,VIXCLS,14.830
2023-03-22,DGS10,4.841
2023-03-22,DGS2,1.444
2023-03-22,CPIAUCSL,302.283
2023-03-22,VIXCLS,15.020
2023-03-23,DGS10,4.766
2023-03-23,DGS2,1.433
2023-03-23,CPIAUCSL,302.210
2023-03-23,VIXCLS,15.960
2023-03-24,DGS10,4.815
2023-03-24,DGS2,1.451
2023-03-24,CPIAUCSL,302.396
2023-03-24,VIXCLS,15.690
2023-03-27,DGS10,4.886
2023-03-27,DGS2,1.449
2023-03-27,CPIAUCSL,302.800
2023-03-27,VIXCLS,15.460
2023-03-28,DGS10,4.935
2023-03-28,DGS2,1.426
2023-03-28,CPIAUCSL,302.828
2023-03-28,VIXCLS,15.180
2023-03-29,DGS10,4.933
2023-03-29,DGS2,1.431
2023-03-29,CPIAUCSL,303.258
2023-03-29,VIXCLS,15.310
2023-03-30,DGS10,4.937
2023-03-30,DGS2,1.444
2023-03-30,CPIAUCSL,303.031
2023-03-30,VIXCLS,15.080
2023-03-31,DGS10,4.992
2023-03-31,DGS2,1.434
2023-03-31,CPIAUCSL,303.450
2023-03-31,VIXCLS,14.190
2023-04-03,DGS10,4.909
2023-04-03,DGS2,1.431
2023-04-03,CPIAUCSL,303.478
2023-04-03,VIXCLS,14.300
2023-04-04,DGS10,4.990
2023-04-04,DGS2,1.439
2023-04-04,CPIAUCSL,303.672
2023-04-04,VIXCLS,14.780
2023-04-05,DGS10,4.953
2023-04-05,DGS2,1.439
2023-04-05,CPIAUCSL,303.396
2023-04-05,VIXCLS,14.620
2023-04-06,DGS10,4.926
2023-04-06,DGS2,1.439
2023-04-06,CPIAUCSL,303.507
2023-04-06,VIXCLS,14.550
2023-04-07,DGS10,4.888
2023-04-07,DGS2,1.420
2023-04-07,CPIAUCSL,303.736
2023-04-07,VIXCLS,14.190
2023-04-10,DGS10,4.916
2023-04-10,DGS2,1.407
2023-04-10,CPIAUCSL,303.456
2023-04-10,VIXCLS,13.340
2023-04-11,DGS10,4.875
2023-04-11,DGS2,1.392
2023-04-11,CPIAUCSL,302.510
2023-04-11,VIXCLS,13.850
2023-04-12,DGS10,4.895
2023-04-12,DGS2,1.401
2023-04-12,CPIAUCSL,302.267
2023-04-12,VIXCLS,13.020
2023-04-13,DGS10,4.885
2023-04-13,DGS2,1.404
2023-04-13,CPIAUCSL,301.843
2023-04-13,VIXCLS,13.140
2023-04-14,DGS10,4.892
2023-04-14,DGS2,1.402
2023-04-14,CPIAUCSL,301.410
2023-04-14,VIXCLS,13.580
2023-04-17,DGS10,4.938
2023-04-17,DGS2,1.414
2023-04-17,CPIAUCSL,301.004
2023-04-17,VIXCLS,14.160
2023-04-18,DGS10,4.895
2023-04-18,DGS2,1.432
2023-04-18,CPIAUCSL,300.797
2023-04-18,VIXCLS,14.440
2023-04-19,DGS10,4.883
2023-04-19,DGS2,1.434
2023-04-19,CPIAUCSL,300.355
2023-04-19,VIXCLS,14.620
2023-04-20,DGS10,4.891
2023-04-20,DGS2,1.420
2023-04-20,CPIAUCSL,300.902
2023-04-20,VIXCLS,14.840
2023-04-21,DGS10,4.880
2023-04-21,DGS2,1.418
2023-04-21,CPIAUCSL,300.739
2023-04-21,VIXCLS,15.090
2023-04-24,DGS10,4.851
2023-04-24,DGS2,1.394
2023-04-24,CPIAUCSL,300.740
2023-04-24,VIXCLS,15.600
2023-04-25,DGS10,4.887
2023-04-25,DGS2,1.386
2023-04-25,CPIAUCSL,300.436
2023-04-25,VIXCLS,15.360
2023-04-26,DGS10,4.886
2023-04-26,DGS2,1.385
2023-04-26,CPIAUCSL,300.403
2023-04-26,VIXCLS,15.190
2023-04-27,DGS10,4.859
2023-04-27,DGS2,1.367
2023-04-27,CPIAUCSL,300.799
2023-04-27,VIXCLS,15.320
2023-04-28,DGS10,4.859
2023-04-28,DGS2,1.369
2023-04-28,CPIAUCSL,300.960
2023-04-28,VIXCLS,15.270
2023-05-01,DGS10,4.828
2023-05-01,DGS2,1.377
2023-05-01,CPIAUCSL,301.314
2023-05-01,VIXCLS,14.690
2023-05-02,DGS10,4.763
2023-05-02,DGS2,1.370
2023-05-02,CPIAUCSL,301.356
2023-05-02,VIXCLS,14.920
2023-05-03,DGS10,4.748
2023-05-03,DGS2,1.363
2023-05-03,CPIAUCSL,301.476
2023-05-03,VIXCLS,14.860
2023-05-04,DGS10,4.770
2023-05-04,DGS2,1.372
2023-05-04,CPIAUCSL,301.282
2023-05-04,VIXCLS,14.530
2023-05-05,DGS10,4.755
2023-05-05,DGS2,1.378
2023-05-05,CPIAUCSL,301.259
2023-05-05,VIXCLS,15.030
2023-05-08,DGS10,4.753
2023-05-08,DGS2,1.392
2023-05-08,CPIAUCSL,301.216
2023-05-08,VIXCLS,14.780
2023-05-09,DGS10,4.724
2023-05-09,DGS2,1.405
2023-05-09,CPIAUCSL,301.473
2023-05-09,VIXCLS,15.020
2023-05-10,DGS10,4.749
2023-05-10,DGS2,1.389
2023-05-10,CPIAUCSL,301.446
2023-05-10,VIXCLS,14.530
2023-05-11,DGS10,4.756
2023-05-11,DGS2,1.382
2023-05-11,CPIAUCSL,301.344
2023-05-11,VIXCLS,15.000
2023-05-12,DGS10,4.720
2023-05-12,DGS2,1.370
2023-05-12,CPIAUCSL,301.402
2023-05-12,VIXCLS,15.060
2023-05-15,DGS10,4.754
2023-05-15,DGS2,1.367
2023-05-15,CPIAUCSL,301.544
2023-05-15,VIXCLS,15.250
2023-05-16,DGS10,4.769
2023-05-16,DGS2,1.350
2023-05-16,CPIAUCSL,301.289
2023-05-16,VIXCLS,15.620
2023-05-17,DGS10,4.756
2023-05-17,DGS2,1.348
2023-05-17,CPIAUCSL,301.157
2023-05-17,VIXCLS,15.720
2023-05-18,DGS10,4.758
2023-05-18,DGS2,1.345
2023-05-18,CPIAUCSL,301.879
2023-05-18,VIXCLS,15.910
2023-05-19,DGS10,4.805
2023-05-19,DGS2,1.352
2023-05-19,CPIAUCSL,302.215
2023-05-19,VIXCLS,15.070
2023-05-22,DGS10,4.779
2023-05-22,DGS2,1.368
2023-05-22,CPIAUCSL,301.861
2023-05-22,VIXCLS,14.740
2023-05-23,DGS10,4.800
2023-05-23,DGS2,1.387
2023-05-23,CPIAUCSL,301.984
2023-05-23,VIXCLS,15.140
2023-05-24,DGS10,4.793
2023-05-24,DGS2,1.362
2023-05-24,CPIAUCSL,301.894
2023-05-24,VIXCLS,15.130
2023-05-25,DGS10,4.762
2023-05-25,DGS2,1.364
2023-05-25,CPIAUCSL,301.462
2023-05-25,VIXCLS,15.230
2023-05-26,DGS10,4.776
2023-05-26,DGS2,1.365
2023-05-26,CPIAUCSL,301.365
2023-05-26,VIXCLS,15.990
2023-05-29,DGS10,4.825
2023-05-29,DGS2,1.349
2023-05-29,CPIAUCSL,301.047
2023-05-29,VIXCLS,17.340
2023-05-30,DGS10,4.835
2023-05-30,DGS2,1.366
2023-05-30,CPIAUCSL,301.412
2023-05-30,VIXCLS,17.790
2023-05-31,DGS10,4.838
2023-05-31,DGS2,1.361
2023-05-31,CPIAUCSL,301.675
2023-05-31,VIXCLS,17.450
2023-06-01,DGS10,4.857
2023-06-01,DGS2,1.368
2023-06-01,CPIAUCSL,301.974
2023-06-01,VIXCLS,17.710
2023-06-02,DGS10,4.879
2023-06-02,DGS2,1.380
2023-06-02,CPIAUCSL,301.904
2023-06-02,VIXCLS,17.840
2023-06-05,DGS10,4.880
2023-06-05,DGS2,1.377
2023-06-05,CPIAUCSL,301.467
2023-06-05,VIXCLS,18.090
2023-06-06,DGS10,4.900
2023-06-06,DGS2,1.396
2023-06-06,CPIAUCSL,301.219
2023-06-06,VIXCLS,19.000
2023-06-07,DGS10,4.871
2023-06-07,DGS2,1.373
2023-06-07,CPIAUCSL,301.498
2023-06-07,VIXCLS,18.200
2023-06-08,DGS10,4.893
2023-06-08,DGS2,1.387
2023-06-08,CPIAUCSL,301.590
2023-06-08,VIXCLS,18.100
2023-06-09,DGS10,4.844
2023-06-09,DGS2,1.373
2023-06-09,CPIAUCSL,301.530
2023-06-09,VIXCLS,18.280
2023-06-12,DGS10,4.866
2023-06-12,DGS2,1.383
2023-06-12,CPIAUCSL,301.418
2023-06-12,VIXCLS,18.290
2023-06-13,DGS10,4.898
2023-06-13,DGS2,1.372
2023-06-13,CPIAUCSL,301.467
2023-06-13,VIXCLS,18.480
2023-06-14,DGS10,4.930
2023-06-14,DGS2,1.368
2023-06-14,CPIAUCSL,301.248
2023-06-14,VIXCLS,18.910
2023-06-15,DGS10,4.889
2023-06-15,DGS2,1.378
2023-06-15,CPIAUCSL,301.158
2023-06-15,VIXCLS,18.440
2023-06-16,DGS10,4.879
2023-06-16,DGS2,1.388
2023-06-16,CPIAUCSL,301.720
2023-06-16,VIXCLS,18.170
2023-06-19,DGS10,4.855
2023-06-19,DGS2,1.408
2023-06-19,CPIAUCSL,302.445
2023-06-19,VIXCLS,18.640
2023-06-20,DGS10,4.843
2023-06-20,DGS2,1.427
2023-06-20,CPIAUCSL,302.628
2023-06-20,VIXCLS,18.430
2023-06-21,DGS10,4.867
2023-06-21,DGS2,1.416
2023-06-21,CPIAUCSL,302.133
2023-06-21,VIXCLS,18.300
2023-06-22,DGS10,4.883
2023-06-22,DGS2,1.413
2023-06-22,CPIAUCSL,302.753
2023-06-22,VIXCLS,17.890
2023-06-23,DGS10,4.877
2023-06-23,DGS2,1.423
2023-06-23,CPIAUCSL,302.720
2023-06-23,VIXCLS,18.070
2023-06-26,DGS10,4.989
2023-06-26,DGS2,1.426
2023-06-26,CPIAUCSL,302.208
2023-06-26,VIXCLS,17.960
2023-06-27,DGS10,4.968
2023-06-27,DGS2,1.419
2023-06-27,CPIAUCSL,302.069
2023-06-27,VIXCLS,17.210
2023-06-28,DGS10,4.932
2023-06-28,DGS2,1.422
2023-06-28,CPIAUCSL,302.387
2023-06-28,VIXCLS,16.980
2023-06-29,DGS10,4.939
2023-06-29,DGS2,1.431
2023-06-29,CPIAUCSL,302.144
2023-06-29,VIXCLS,17.090
2023-06-30,DGS10,4.947
2023-06-30,DGS2,1.442
2023-06-30,CPIAUCSL,302.123
2023-06-30,VIXCLS,17.030
2023-07-03,DGS10,4.937
2023-07-03,DGS2,1.460
2023-07-03,CPIAUCSL,302.205
2023-07-03,VIXCLS,16.430
2023-07-04,DGS10,4.994
2023-07-04,DGS2,1.451
2023-07-04,CPIAUCSL,301.586
2023-07-04,VIXCLS,16.190
2023-07-05,DGS10,5.044
2023-07-05,DGS2,1.451
2023-07-05,CPIAUCSL,302.071
2023-07-05,VIXCLS,16.400
2023-07-06,DGS10,5.000
2023-07-06,DGS2,1.457
2023-07-06,CPIAUCSL,302.065
2023-07-06,VIXCLS,17.540
2023-07-07,DGS10,4.912
2023-07-07,DGS2,1.442
2023-07-07,CPIAUCSL,302.031
2023-07-07,VIXCLS,16.670
2023-07-10,DGS10,4.950
2023-07-10,DGS2,1.435
2023-07-10,CPIAUCSL,302.382
2023-07-10,VIXCLS,16.650
2023-07-11,DGS10,4.927
2023-07-11,DGS2,1.432
2023-07-11,CPIAUCSL,301.727
2023-07-11,VIXCLS,17.380
2023-07-12,DGS10,4.929
2023-07-12,DGS2,1.418
2023-07-12,CPIAUCSL,301.946
2023-07-12,VIXCLS,17.280
2023-07-13,DGS10,4.905
2023-07-13,DGS2,1.403
2023-07-13,CPIAUCSL,301.995
2023-07-13,VIXCLS,17.360
2023-07-14,DGS10,4.984
2023-07-14,DGS2,1.418
2023-07-14,CPIAUCSL,302.012
2023-07-14,VIXCLS,16.880
2023-07-17,DGS10,4.909
2023-07-17,DGS2,1.401
2023-07-17,CPIAUCSL,301.919
2023-07-17,VIXCLS,17.520
2023-07-18,DGS10,4.961
2023-07-18,DGS2,1.413
2023-07-18,CPIAUCSL,302.215
2023-07-18,VIXCLS,18.290
2023-07-19,DGS10,4.957
2023-07-19,DGS2,1.421
2023-07-19,CPIAUCSL,301.600
2023-07-19,VIXCLS,18.510
2023-07-20,DGS10,4.956
2023-07-20,DGS2,1.412
2023-07-20,CPIAUCSL,301.679
2023-07-20,VIXCLS,19.570
2023-07-21,DGS10,4.967
2023-07-21,DGS2,1.421
2023-07-21,CPIAUCSL,301.869
2023-07-21,VIXCLS,18.490
2023-07-24,DGS10,4.961
2023-07-24,DGS2,1.414
2023-07-24,CPIAUCSL,302.262
2023-07-24,VIXCLS,18.840
2023-07-25,DGS10,4.998
2023-07-25,DGS2,1.410
2023-07-25,CPIAUCSL,302.959
2023-07-25,VIXCLS,18.540
2023-07-26,DGS10,4.938
2023-07-26,DGS2,1.404
2023-07-26,CPIAUCSL,302.544
2023-07-26,VIXCLS,18.390
2023-07-27,DGS10,4.914
2023-07-27,DGS2,1.397
2023-07-27,CPIAUCSL,302.223
2023-07-27,VIXCLS,19.150
2023-07-28,DGS10,4.932
2023-07-28,DGS2,1.409
2023-07-28,CPIAUCSL,302.426
2023-07-28,VIXCLS,18.570
2023-07-31,DGS10,4.900
2023-07-31,DGS2,1.411
2023-07-31,CPIAUCSL,302.756
2023-07-31,VIXCLS,17.510
2023-08-01,DGS10,4.924
2023-08-01,DGS2,1.418
2023-08-01,CPIAUCSL,302.920
2023-08-01,VIXCLS,17.740
2023-08-02,DGS10,4.883
2023-08-02,DGS2,1.422
2023-08-02,CPIAUCSL,303.231
2023-08-02,VIXCLS,16.570
2023-08-03,DGS10,4.899
2023-08-03,DGS2,1.458
2023-08-03,CPIAUCSL,303.059
2023-08-03,VIXCLS,16.520
2023-08-04,DGS10,4.919
2023-08-04,DGS2,1.446
2023-08-04,CPIAUCSL,303.367
